pair,category,metric_a,metric_b,metric_c,mi,network
"('DrivHist', 'ThisCarDam')",no_edge,0.09962214657859803,0.07455686604390314,6.57153181283336e-50,0.1290113206935363,insurance
"('DrivHist', 'VehicleYear')",no_edge,0.3994712924970547,0.2989629180454357,0.14823853573002554,0.0001828409911744655,insurance
"('DrivQuality', 'DrivingSkill')",pc_solved,0.1323693144029604,0.08675682070595632,4.257300719054455e-25,0.6760677325403438,insurance
"('DrivQuality', 'GoodStudent')",no_edge,1.3068733699060826,0.8565442765169713,0.028590626015261467,0.005149772197519324,insurance
"('DrivQuality', 'HomeBase')",no_edge,0.3385425837400535,0.1815929470537277,0.12044836966749221,0.009030855026989193,insurance
"('DrivQuality', 'ILiCost')",no_edge,1.2794237700290354,0.8385533998117126,2.280506916180194e-07,0.02809348786300679,insurance
"('DrivQuality', 'MakeModel')",no_edge,0.30273211473293715,0.16556461263449737,0.04054272286144367,0.005318685239971285,insurance
"('DrivQuality', 'MedCost')",no_edge,1.0566364652172,0.6925352811389501,2.031386422039283e-13,0.05792168263271427,insurance
"('DrivQuality', 'Mileage')",no_edge,0.160766293317135,0.09532442072505175,0.12638525598631134,0.0014258580426510792,insurance
"('DrivQuality', 'OtherCar')",no_edge,0.6348997998416498,0.41612278759281535,0.16020998604628012,0.0002547105671050487,insurance
"('DrivQuality', 'OtherCarCost')",no_edge,0.7730164993409799,0.5066465301158322,1.5859325385659472e-25,0.14571812902780107,insurance
"('DrivQuality', 'PropCost')",no_edge,0.09301601072100762,0.060964079184845366,5.397256184129726e-23,0.1284982388282052,insurance
"('DrivQuality', 'RiskAversion')",mec_edge,0.12459761814354997,0.07549775206090822,3.1439033895411926e-09,0.09334554698129408,insurance
"('DrivQuality', 'RuggedAuto')",no_edge,0.06712101563952877,0.043992113623201094,0.46019809918668997,0.001048904287071467,insurance
"('DrivQuality', 'SeniorTrain')",no_edge,0.9285660511913097,0.6085960237854099,0.06547768842913602,0.0440520297397135,insurance
"('DrivQuality', 'SocioEcon')",no_edge,0.05142062710109774,0.03260306173438008,0.3875087428134469,0.0057409541150822835,insurance
"('DrivQuality', 'Theft')",no_edge,1.4962870446001713,0.980688820808151,0.34299405428778107,0.0013794543337204562,insurance
"('DrivQuality', 'ThisCarCost')",no_edge,0.6831567787952543,0.4477511305344734,4.144760130494869e-25,0.16474855214743342,insurance
"('DrivQuality', 'ThisCarDam')",no_edge,0.28918314021842895,0.1895349383675179,2.2631591395754533e-43,0.26262367173916634,insurance
"('DrivQuality', 'VehicleYear')",no_edge,0.5890322861368857,0.3860605357736489,0.18296471251692548,0.001585107048790002,insurance
"('DrivingSkill', 'GoodStudent')",no_edge,1.1745040555031223,0.8429161840618147,0.9889793800875665,0.004345162875595547,insurance
"('DrivingSkill', 'HomeBase')",no_edge,0.47091189814301404,0.25259534101067754,0.3120540506937478,0.006407311201580453,insurance
"('DrivingSkill', 'ILiCost')",no_edge,1.147054455626075,0.8232161993116784,0.001464182760550147,0.02793263174582175,insurance
"('DrivingSkill', 'MakeModel')",no_edge,0.43510142913589767,0.2379575739268715,0.28540186630726166,0.005326861273171435,insurance
"('DrivingSkill', 'MedCost')",no_edge,0.9242671508142397,0.6633265642359064,0.040768658866535454,0.03357321587241367,insurance
"('DrivingSkill', 'Mileage')",no_edge,0.2931356077200957,0.17381119775326562,0.013140725146843835,0.0007363791096707539,insurance
"('DrivingSkill', 'OtherCar')",no_edge,0.5025304854386894,0.36065527162378136,0.15518408323952604,0.0008285550511833717,insurance
"('DrivingSkill', 'OtherCarCost')",no_edge,0.6406471849380195,0.45977864267703533,4.704977389558171e-07,0.11253740152727254,insurance
"('DrivingSkill', 'PropCost')",no_edge,0.03935330368195267,0.027467257587676614,6.183695578918275e-08,0.08951269857621866,insurance
"('DrivingSkill', 'RiskAversion')",no_edge,0.2569669325465105,0.15570462782761357,0.37011693913473354,0.016298175970181072,insurance
"('DrivingSkill', 'RuggedAuto')",no_edge,0.06524829876343219,0.04473258818484268,0.3859077499506802,0.0014018069906182457,insurance
"('DrivingSkill', 'SeniorTrain')",mec_edge,0.7961967367883495,0.5714131952048592,0.2046504609547391,0.03832408605695791,insurance
"('DrivingSkill', 'SocioEcon')",no_edge,0.18378994150405825,0.11653134445898156,0.2297576758169182,0.003132169023829786,insurance
"('DrivingSkill', 'Theft')",no_edge,1.3639177301972114,0.9788542858794994,0.01715708488698403,0.0018081621741399337,insurance
"('DrivingSkill', 'ThisCarCost')",no_edge,0.5507874643922939,0.3952882627687111,0.0001946220998734015,0.11716893482667534,insurance
"('DrivingSkill', 'ThisCarDam')",no_edge,0.15681382581546888,0.11254189463644419,1.4190430013671601e-36,0.19452537674494916,insurance
"('DrivingSkill', 'VehicleYear')",no_edge,0.45666297173392545,0.32773714806067394,0.25730929827827365,0.0008100260673051252,insurance
"('GoodStudent', 'HomeBase')",no_edge,1.6454159536461366,0.8825948241159791,0.9977634518930875,0.007805404267377981,insurance
"('GoodStudent', 'ILiCost')",no_edge,0.027449599877047537,0.11143546339332393,0.4379281674237905,0.0015220765244116892,insurance
"('GoodStudent', 'MakeModel')",no_edge,1.6096054846390193,0.8802954678056405,0.1535901978780651,0.012590811470364605,insurance
"('GoodStudent', 'MedCost')",no_edge,0.25023690468888293,0.5334237891929979,0.25362493856508694,0.001274182151091324,insurance
"('GoodStudent', 'Mileage')",no_edge,1.4676396632232178,0.8702191102576842,0.18860931153875615,0.0015556882944930146,insurance
"('GoodStudent', 'OtherCar')",no_edge,0.671973570064433,0.7543049798234196,2.7755575615628914e-17,0.003796754747572139,insurance
"('GoodStudent', 'OtherCarCost')",no_edge,0.533856870565103,0.7092232400499583,0.00385195373099265,0.0037529291079767026,insurance
"('GoodStudent', 'PropCost')",no_edge,1.213857359185075,0.847230845697044,0.03439376771994686,0.0036142047871790747,insurance
"('GoodStudent', 'RiskAversion')",no_edge,1.4314709880496328,0.8673748611602111,0.7035762846420651,0.0039842552166533575,insurance
"('GoodStudent', 'RuggedAuto')",no_edge,1.239752354266554,0.8499429497106811,0.050997911545273125,0.00905219345050846,insurance
"('GoodStudent', 'SeniorTrain')",no_edge,0.3783073187147731,0.6334842459434338,0.0,0.005589464260889257,insurance
"('GoodStudent', 'SocioEcon')",mec_edge,1.3582939970071808,0.8612213723258386,0.2823732830786964,0.015808460168913144,insurance
"('GoodStudent', 'Theft')",no_edge,0.1894136746940886,0.8653857878724969,0.0,0.0001070450784730198,insurance
"('GoodStudent', 'ThisCarCost')",no_edge,0.6237165911108283,0.7402335587905015,0.004211613479976124,0.0035998088507310545,insurance
"('GoodStudent', 'ThisCarDam')",no_edge,1.0176902296876538,0.8229957955324162,0.003111496097891058,0.004430518905466509,insurance
"('GoodStudent', 'VehicleYear')",no_edge,0.7178410837691971,0.7663357190047998,0.0,0.0019717352637471236,insurance
"('HomeBase', 'ILiCost')",no_edge,1.6179663537690891,0.8678709637317087,0.7579473836251007,0.0040629300523755026,insurance
"('HomeBase', 'MakeModel')",no_edge,0.035810469007116597,0.019208598606820015,0.029798410082658,0.1285577932926613,insurance
"('HomeBase', 'MedCost')",no_edge,1.3951790489572535,0.748368705551974,0.004705138823509465,0.019447287069135746,insurance
"('HomeBase', 'Mileage')",no_edge,0.17777629042291876,0.09535852222054651,0.751743568228312,0.0049127173526563594,insurance
"('HomeBase', 'OtherCar')",no_edge,0.9734423835817033,0.5221507713113513,3.376179876449278e-15,0.03996924438752364,insurance
"('HomeBase', 'OtherCarCost')",no_edge,1.111559083081033,0.5962360406512807,0.8755954523235212,0.004194123996121624,insurance
"('HomeBase', 'PropCost')",no_edge,0.4315585944610616,0.23148637943498018,0.3686423077548843,0.00496627526823039,insurance
"('HomeBase', 'RiskAversion')",mec_edge,0.21394496559650378,0.11475926124498645,7.585298189680276e-11,0.1401639462862844,insurance
"('HomeBase', 'RuggedAuto')",no_edge,0.4056635993795823,0.21759640311696926,9.952548328745825e-12,0.046931485151043284,insurance
"('HomeBase', 'SeniorTrain')",no_edge,1.2671086349313634,0.6796722253147645,0.23750720637540246,0.02460001468991757,insurance
"('HomeBase', 'SocioEcon')",pc_solved,0.28712195663895534,0.15401111935134035,4.302917140233475e-25,0.39292395286875614,insurance
"('HomeBase', 'Theft')",mec_edge,1.8348296283402254,0.9841955947486816,0.0343149045374469,0.0013965204633404442,insurance
"('HomeBase', 'ThisCarCost')",no_edge,1.0216993625353084,0.5480356302478078,0.040507586733274877,0.0142332437279757,insurance
"('HomeBase', 'ThisCarDam')",no_edge,0.6277257239584828,0.3367096773934414,0.0029922942022255453,0.012960199273932431,insurance
"('HomeBase', 'VehicleYear')",no_edge,0.9275748698769393,0.4975476123950986,0.001961367258674443,0.045978125423320595,insurance
"('ILiCost', 'MakeModel')",no_edge,1.5821558847619723,0.865283243633043,0.018688739661145592,0.0017619766689114845,insurance
"('ILiCost', 'MedCost')",no_edge,0.22278730481183545,0.4749101594929706,4.3250368146048757e-10,0.015530420909382621,insurance
"('ILiCost', 'Mileage')",no_edge,1.4401900633461704,0.8539432034526901,0.7721559900785365,0.005684048493135083,insurance
"('ILiCost', 'OtherCar')",no_edge,0.6445239701873855,0.7234922056254227,0.0004543901452713772,0.0018100854156493495,insurance
"('ILiCost', 'OtherCarCost')",no_edge,0.5064072706880555,0.6727567351939522,1.7644427832960595e-15,0.03428917144375191,insurance
"('ILiCost', 'PropCost')",no_edge,1.1864077593080276,0.828071965502513,0.2223717313693367,0.03675396602876047,insurance
"('ILiCost', 'RiskAversion')",no_edge,1.4040213881725854,0.8507422552038045,0.03411438241615583,0.006354841307001605,insurance
"('ILiCost', 'RuggedAuto')",no_edge,1.2123027543895069,0.8311241962656204,0.16325833401732415,0.0028955722072733494,insurance
"('ILiCost', 'SeniorTrain')",no_edge,0.35085771883772565,0.5875192639847557,0.14076198342650295,0.004939630764459427,insurance
"('ILiCost', 'SocioEcon')",no_edge,1.3308443971301334,0.8438170532844572,0.21462002893670684,0.0021426682560475446,insurance
"('ILiCost', 'Theft')",no_edge,0.21686327457113624,0.8803865849802525,0.07224433325851476,9.461625732347032e-05,insurance
"('ILiCost', 'ThisCarCost')",no_edge,0.596266991233781,0.7076560784188887,1.0107031644101948e-09,0.03879515461720516,insurance
"('ILiCost', 'ThisCarDam')",no_edge,0.9902406298106063,0.800797581745112,0.28941822877064705,0.04486385666202878,insurance
"('ILiCost', 'VehicleYear')",no_edge,0.6903914838921495,0.7370317277262306,0.5369768625788595,0.0027465301637378155,insurance
"('MakeModel', 'MedCost')",no_edge,1.3593685799501367,0.7434405582159545,0.002678657629344854,0.019656966678495365,insurance
"('MakeModel', 'Mileage')",no_edge,0.14196582141580194,0.07764130426261709,0.1607895629308458,0.003901429411599519,insurance
"('MakeModel', 'OtherCar')",no_edge,0.9376319145745868,0.512792192091121,0.00032744912238088256,0.031758978819361364,insurance
"('MakeModel', 'OtherCarCost')",no_edge,1.0757486140739165,0.5883284062490896,0.12851001695358377,0.0023881554056816717,insurance
"('MakeModel', 'PropCost')",no_edge,0.3957481254539441,0.216435197664485,0.4126066426789655,0.008644453351375248,insurance
"('MakeModel', 'RiskAversion')",mec_edge,0.17813449658938696,0.09742200278513866,0.3697498007175217,0.0048512572071049845,insurance
"('MakeModel', 'RuggedAuto')",pc_solved,0.3698531303724655,0.20227318900670038,0.0012495312250055414,0.36786164278787264,insurance
"('MakeModel', 'SeniorTrain')",no_edge,1.2312981659242466,0.6733986714909805,0.2529257697149472,0.0023204581436038416,insurance
"('MakeModel', 'SocioEcon')",pc_solved,0.25131148763183875,0.13744260048878695,6.482200337991943e-07,0.3235646217319836,insurance
"('MakeModel', 'Theft')",no_edge,1.7990191593331082,0.9838860687105649,0.4349327281938802,0.0005320676502412443,insurance
"('MakeModel', 'ThisCarCost')",no_edge,0.9858888935281911,0.5391840006853724,0.12348566836450417,0.04805220519444106,insurance
"('MakeModel', 'ThisCarDam')",no_edge,0.5919152549513658,0.32371927235049386,0.14324266780353792,0.012544430314363798,insurance
"('MakeModel', 'VehicleYear')",no_edge,0.8917644008698224,0.48770718534931556,0.00017129893199528998,0.0880591566059497,insurance
"('MedCost', 'Mileage')",no_edge,1.2174027585343348,0.7218441773577706,0.4320262120131894,0.00862826671999116,insurance
"('MedCost', 'OtherCar')",no_edge,0.4217366653755501,0.47340859974060806,0.019421931247894403,0.002996165406092495,insurance
"('MedCost', 'OtherCarCost')",no_edge,0.28361996587622,0.3767861429387777,3.5135056907114286e-29,0.06569516529938497,insurance
"('MedCost', 'PropCost')",no_edge,0.9636204544961923,0.6725740602189668,0.03881627060773579,0.06239308848397971,insurance
"('MedCost', 'RiskAversion')",no_edge,1.1812340833607498,0.7157481762509985,0.4945290311486731,0.008769915210017524,insurance
"('MedCost', 'RuggedAuto')",no_edge,0.9895154495776715,0.6783868383907177,1.898216257854283e-09,0.025220613261524583,insurance
"('MedCost', 'SeniorTrain')",no_edge,0.1280704140258903,0.21445683348786404,0.056402331211480805,0.006181306870599694,insurance
"('MedCost', 'SocioEcon')",no_edge,1.1080570923182977,0.7025595723491208,4.63500488113469e-06,0.015186435615532557,insurance
"('MedCost', 'Theft')",no_edge,0.4396505793829718,0.9371922109847797,0.0054018525305519205,0.00021805149274143829,insurance
"('MedCost', 'ThisCarCost')",no_edge,0.37347968642194546,0.44324970885206516,0.002970000390201752,0.09327529806702806,insurance
"('MedCost', 'ThisCarDam')",no_edge,0.7674533249987711,0.6206317416796007,0.5910672373515364,0.1207176949864659,insurance
"('MedCost', 'VehicleYear')",no_edge,0.46760417908031426,0.49919375316832254,0.048662316041323095,0.004095131581641589,insurance
"('Mileage', 'OtherCar')",no_edge,0.7956660931587849,0.47178054464008823,0.7733535167849896,0.003138223115660671,insurance
"('Mileage', 'OtherCarCost')",no_edge,0.9337827926581144,0.5536751638452347,0.03123203898687035,0.013248160206886003,insurance
"('Mileage', 'PropCost')",no_edge,0.2537823040381424,0.15047713437656554,0.8352686647505568,0.012736187017875333,insurance
"('Mileage', 'RiskAversion')",no_edge,0.0361686751735848,0.02144577658771658,0.07307895087861371,0.005467229668846829,insurance
"('Mileage', 'RuggedAuto')",no_edge,0.22788730895666376,0.13512301160065054,0.2745534038431765,0.0006746448602740762,insurance
"('Mileage', 'SeniorTrain')",no_edge,1.0893323445084444,0.6459063810875476,0.07307878999042103,0.00237976720663495,insurance
"('Mileage', 'SocioEcon')",no_edge,0.10934566621603703,0.06483518451393958,0.06875998982437172,0.006568094455615129,insurance
"('Mileage', 'Theft')",no_edge,1.6570533379173067,0.9825296477781318,0.11343717295929667,0.0007865823376114692,insurance
"('Mileage', 'ThisCarCost')",no_edge,0.8439230721123893,0.5003939341123395,0.6574487529263146,0.007325083113003127,insurance
"('Mileage', 'ThisCarDam')",no_edge,0.44994943353556405,0.2667920508855276,0.008812152143685154,0.01612421301828445,insurance
"('Mileage', 'VehicleYear')",no_edge,0.7497985794540203,0.44458395956127444,0.38285075465770924,0.0010929973778841112,insurance
"('OtherCar', 'OtherCarCost')",no_edge,0.13811669949933003,0.15503900580365063,0.06460554532599919,0.0015861900748328078,insurance
"('OtherCar', 'PropCost')",no_edge,0.5418837891206421,0.3782163179654141,0.3675016216017038,0.0019250814508890365,insurance
"('OtherCar', 'RiskAversion')",no_edge,0.7594974179851995,0.4602042046091472,0.1961971650106814,0.001955613858104499,insurance
"('OtherCar', 'RuggedAuto')",no_edge,0.5677787842021209,0.3892548160663849,3.725853789294014e-05,0.009987417764880865,insurance
"('OtherCar', 'SeniorTrain')",no_edge,0.29366625134966007,0.32964676836603024,0.0,0.0008607348641597318,insurance
"('OtherCar', 'SocioEcon')",mec_edge,0.6863204269427478,0.4351589723942245,4.828562321612522e-24,0.0776765079615862,insurance
"('OtherCar', 'Theft')",no_edge,0.8613872447585216,0.9669259584352786,0.0,4.465229281208974e-06,insurance
"('OtherCar', 'ThisCarCost')",no_edge,0.04825697895360492,0.054169510762822996,0.07730685623479167,0.001856953035512865,insurance
"('OtherCar', 'ThisCarDam')",no_edge,0.34571665962322073,0.2795775659581081,0.07074480329218558,0.0015329669095977827,insurance
"('OtherCar', 'VehicleYear')",no_edge,0.04586751370476394,0.048966149874481585,0.0,0.020673120149739488,insurance
"('OtherCarCost', 'PropCost')",pc_solved,0.6800004886199722,0.47461704185298953,0.02765401872943499,0.3139791138595634,insurance
"('OtherCarCost', 'RiskAversion')",no_edge,0.8976141174845295,0.5438936080635358,0.6635850859955912,0.009096131464696542,insurance
"('OtherCarCost', 'RuggedAuto')",mec_edge,0.7058954837014514,0.4839441421828203,0.45511912081149486,0.0009254590936125587,insurance
"('OtherCarCost', 'SeniorTrain')",no_edge,0.15554955185032981,0.20664594432367941,3.915315776777172e-05,0.015136456114484893,insurance
"('OtherCarCost', 'SocioEcon')",no_edge,0.8244371264420782,0.5227313637513363,0.31714754190009087,0.001374533462540425,insurance
"('OtherCarCost', 'Theft')",no_edge,0.7232705452591917,0.9608573155543371,0.09592400303074966,0.0004812896499408262,insurance
"('OtherCarCost', 'ThisCarCost')",no_edge,0.08985972054572533,0.10664648284089469,8.915213704153569e-31,0.22375281135625605,insurance
"('OtherCarCost', 'ThisCarDam')",no_edge,0.48383335912255077,0.3912711438906091,7.532159620138068e-09,0.2524625704873718,insurance
"('OtherCarCost', 'VehicleYear')",no_edge,0.1839842132040942,0.19641349248356002,0.13103242181972585,0.0007013277283511449,insurance
"('PropCost', 'RiskAversion')",no_edge,0.2176136288645576,0.13185918031083457,0.9122529117429102,0.014260763149340196,insurance
"('PropCost', 'RuggedAuto')",no_edge,0.0258949950814793,0.017752955601618305,0.362434876605164,0.002440374410610806,insurance
"('PropCost', 'SeniorTrain')",no_edge,0.8355500404703018,0.5831852993708466,0.03764671385300834,0.008951884231307668,insurance
"('PropCost', 'SocioEcon')",no_edge,0.1444366378221058,0.0915795252819823,0.4678797894848489,0.007191416569060594,insurance
"('PropCost', 'Theft')",no_edge,1.403271033879164,0.9794351006561225,0.23800343062259655,0.000763991081373404,insurance
"('PropCost', 'ThisCarCost')",mec_edge,0.5901407680742468,0.41189803582153434,0.00019333397208372012,0.3032788379149631,insurance
"('PropCost', 'ThisCarDam')",no_edge,0.19616712949742143,0.13691793501473642,4.792227154827361e-22,0.2663599128738552,insurance
"('PropCost', 'VehicleYear')",no_edge,0.496016275415878,0.3462023649815175,0.3475340844862682,0.0009103859496720282,insurance
"('RiskAversion', 'RuggedAuto')",no_edge,0.1917186337830783,0.11616855999714959,0.0953259398261018,0.005160590148578354,insurance
"('RiskAversion', 'SeniorTrain')",pc_solved,1.0531636693348592,0.6381461441373126,2.0132320875248387e-12,0.12795331428942808,insurance
"('RiskAversion', 'SocioEcon')",mec_edge,0.07317699104245201,0.04434032053422778,0.009140280887570297,0.007680840491863416,insurance
"('RiskAversion', 'Theft')",no_edge,1.6208846627437212,0.9821467714267811,0.38818382315274536,0.001579724846564201,insurance
"('RiskAversion', 'ThisCarCost')",no_edge,0.8077543969388042,0.4894446787572986,0.16209706319431416,0.014306905470827098,insurance
"('RiskAversion', 'ThisCarDam')",no_edge,0.4137807583619788,0.2507232286446757,0.19473454053637862,0.019484099839342725,insurance
"('RiskAversion', 'VehicleYear')",mec_edge,0.7136299042804354,0.4324115852242168,0.3383444522692878,0.0010366167948723595,insurance
"('RuggedAuto', 'SeniorTrain')",no_edge,0.8614450355517809,0.5905849922452178,0.02057588407272895,0.0014975492951255776,insurance
"('RuggedAuto', 'SocioEcon')",no_edge,0.11854164274062673,0.07516089776129808,7.021307496604551e-13,0.07750543760773723,insurance
"('RuggedAuto', 'Theft')",no_edge,1.429166028960643,0.9798001884011261,0.014257795870747603,0.00213249016918109,insurance
"('RuggedAuto', 'ThisCarCost')",no_edge,0.616035763155726,0.42233858388081913,0.004181942902035476,0.011293790460956455,insurance
"('RuggedAuto', 'ThisCarDam')",mec_edge,0.2220621245789003,0.15224019259497287,0.004701568689720537,0.015186048846280966,insurance
"('RuggedAuto', 'VehicleYear')",mec_edge,0.5219112704973574,0.3578092053684437,0.011326498829829319,0.018599670572235466,insurance
"('SeniorTrain', 'SocioEcon')",no_edge,0.9799866782924076,0.621356991785016,0.5741262287350966,0.0018859696239810798,insurance
"('SeniorTrain', 'Theft')",no_edge,0.5677209934088618,0.9506617705353576,0.0,0.0004707262478310832,insurance
"('SeniorTrain', 'ThisCarCost')",no_edge,0.24540927239605514,0.29125436400911836,1.9145152684881154e-06,0.01652085868737249,insurance
"('SeniorTrain', 'ThisCarDam')",no_edge,0.6393829109728806,0.5170624931984074,1.6725260808384693e-06,0.018889394731085928,insurance
"('SeniorTrain', 'VehicleYear')",no_edge,0.3395337650544238,0.3624713851750623,0.0,0.0002547468863055291,insurance
"('SocioEcon', 'Theft')",no_edge,1.5477076717012697,0.9813184243755065,0.08140654776259104,0.00016050111601240494,insurance
"('SocioEcon', 'ThisCarCost')",no_edge,0.7345774058963527,0.4657561345183996,0.07824393217083185,0.0294536898070238,insurance
"('SocioEcon', 'ThisCarDam')",no_edge,0.3406037673195268,0.21595858080547986,0.04657157648161454,0.010474494115710975,insurance
"('SocioEcon', 'VehicleYear')",mec_edge,0.6404529132379837,0.40607684202699285,0.018905307978505755,0.16808894363593135,insurance
"('Theft', 'ThisCarCost')",mec_edge,0.8131302658049171,0.965031745179418,0.11881289984982835,0.00193601512516334,insurance
"('Theft', 'ThisCarDam')",no_edge,1.2071039043817424,0.9761727184723407,0.617570408772337,0.0012749177658069712,insurance
"('Theft', 'VehicleYear')",no_edge,0.907254758463286,0.9685454669114916,0.0,0.0006103860658431635,insurance
"('ThisCarCost', 'ThisCarDam')",pc_solved,0.39397363857682544,0.3186024967527195,1.061009601194176e-19,0.42291568597563606,insurance
"('ThisCarCost', 'VehicleYear')",no_edge,0.09412449265836875,0.10048318825466485,0.07494537469430772,0.03476964866114975,insurance
"('ThisCarDam', 'VehicleYear')",no_edge,0.29984914591845657,0.24248497154248527,0.05851321935081132,0.004410795070521098,insurance
"('ANAPHYLAXIS', 'ARTCO2')",no_edge,0.9319739952073686,0.9202253565159417,0.10347144645187478,0.0010198921998982686,alarm
"('ANAPHYLAXIS', 'BP')",no_edge,1.4462614433960028,0.9470921747404296,0.0025505681030200027,0.007025377880440067,alarm
"('ANAPHYLAXIS', 'CATECHOL')",no_edge,0.35232997430649815,0.8134638055410658,0.0,0.0009370429860778018,alarm
"('ANAPHYLAXIS', 'CO')",no_edge,1.16004159458795,0.9348880758686581,0.11647013443684162,0.00040933589034304694,alarm
"('ANAPHYLAXIS', 'CVP')",no_edge,0.9741349191684706,0.9234136049074986,0.03895445894870231,7.198225141994904e-05,alarm
"('ANAPHYLAXIS', 'DISCONNECT')",no_edge,0.3818303558665318,0.8253587676374263,0.0,0.0010368784496699937,alarm
"('ANAPHYLAXIS', 'ERRCAUTER')",no_edge,0.3721494122913721,0.8216260825111734,0.0,0.0005087934289135839,alarm
"('ANAPHYLAXIS', 'ERRLOWOUTPUT')",no_edge,0.1660653787644471,0.6727148071850563,0.0,0.0004207943523926172,alarm
"('ANAPHYLAXIS', 'EXPCO2')",no_edge,0.7425783701338222,0.9018752334685859,0.1763464317316773,0.0009782132939192426,alarm
"('ANAPHYLAXIS', 'FIO2')",no_edge,0.2056038212200449,0.7178980620904509,0.0,0.0005155826681368936,alarm
"('ANAPHYLAXIS', 'HISTORY')",no_edge,0.2098366574325968,0.7220066955537663,0.0,0.00019873142072545334,alarm
"('ANAPHYLAXIS', 'HR')",no_edge,0.6199930037430833,0.8847107095721928,0.040899893794582365,0.00023860142548163144,alarm
"('ANAPHYLAXIS', 'HRBP')",no_edge,0.8495282173802966,0.9131556676361918,0.05119080575115198,0.0007777689752835248,alarm
"('ANAPHYLAXIS', 'HREKG')",no_edge,0.9881844811536933,0.9244201791209419,0.46404444957344426,0.000494039232231386,alarm
"('ANAPHYLAXIS', 'HRSAT')",no_edge,0.9875783507263625,0.9243772996266295,0.4738395295989022,0.0005074469986472169,alarm
"('ANAPHYLAXIS', 'HYPOVOLEMIA')",no_edge,0.5948890502678139,0.8804273097163443,0.0,1.6205414016342082e-05,alarm
"('ANAPHYLAXIS', 'INSUFFANESTH')",no_edge,0.38502449385029636,0.8265562924990919,0.0,0.0004610404185103143,alarm
"('ANAPHYLAXIS', 'INTUBATION')",no_edge,0.4151206091555325,0.8370822798537023,0.305310753041643,0.00047996971177034255,alarm
"('ANAPHYLAXIS', 'KINKEDTUBE')",no_edge,0.2182134418257658,0.7297947849799132,0.0,0.0005473794949736877,alarm
"('ANAPHYLAXIS', 'LVEDVOLUME')",no_edge,1.0049245597219478,0.9255855024307041,0.05027517036768259,2.5187988701548883e-05,alarm
"('ANAPHYLAXIS', 'LVFAILURE')",no_edge,0.1970464380623982,0.7092093993160101,0.0,0.0002314357096381203,alarm
"('ANAPHYLAXIS', 'MINVOL')",no_edge,1.1475848147685386,0.9342277864997197,0.018712095796005523,0.0008802317802383769,alarm
"('ANAPHYLAXIS', 'MINVOLSET')",no_edge,0.5226978346553082,0.8661237024172215,0.2536768078274756,0.0005400345000198224,alarm
"('ANAPHYLAXIS', 'PAP')",no_edge,0.3738444803044176,0.8222911306956128,0.5288326849577792,0.0007182550259224778,alarm
"('ANAPHYLAXIS', 'PCWP')",no_edge,1.061800396997364,0.9292896953296974,0.013048266137265174,7.921051797761536e-06,alarm
"('ANAPHYLAXIS', 'PRESS')",no_edge,1.5350784340287282,0.9500002733201875,0.8263847053451149,0.0023815698597072117,alarm
"('ANAPHYLAXIS', 'PULMEMBOLUS')",no_edge,0.006704752208614828,0.08298665537956168,0.0,9.086459739067465e-05,alarm
"('ANAPHYLAXIS', 'PVSAT')",no_edge,0.7957292391896442,0.9078253572296423,0.09776478826073975,0.0006376139377221642,alarm
"('ANAPHYLAXIS', 'SAO2')",no_edge,0.8475607625028827,0.9129716189610092,0.10019475855022009,0.0007649584750992313,alarm
"('ANAPHYLAXIS', 'SHUNT')",no_edge,0.4485677293914532,0.8473760679316017,0.0,2.012536024782307e-05,alarm
"('ANAPHYLAXIS', 'STROKEVOLUME')",no_edge,0.8502194840546244,0.9132201486018269,0.07639693120378843,0.0007620990747121701,alarm
"('ANAPHYLAXIS', 'TPR')",mec_edge,1.489641868117388,0.9485536576566396,0.0005295585301921017,0.012023415654868405,alarm
"('ANAPHYLAXIS', 'VENTALV')",no_edge,1.2371665133427847,0.9386983229105089,0.14783255281595797,0.0008817023688376165,alarm
"('ANAPHYLAXIS', 'VENTLUNG')",no_edge,0.972220245207807,0.9232743493396997,0.09236420328370631,0.00047875636290035765,alarm
"('ANAPHYLAXIS', 'VENTMACH')",no_edge,0.8442880144442183,0.9126637303345018,0.10974130437581009,0.0011506563245546348,alarm
"('ANAPHYLAXIS', 'VENTTUBE')",no_edge,1.0531633307148993,0.9287511124072176,0.33942695309570736,0.001281309830282745,alarm
"('ARTCO2', 'BP')",no_edge,0.5142874481886339,0.33678393347952357,0.20618549183160778,0.0054889235356613275,alarm
"('ARTCO2', 'CATECHOL')",mec_edge,0.5796440209008703,0.5723369198377181,2.799525138803822e-06,0.05971404991652233,alarm
"('ARTCO2', 'CO')",no_edge,0.22806759938058174,0.18380175344370403,4.0003293182311323e-08,0.021912391341115098,alarm
"('ARTCO2', 'CVP')",no_edge,0.04216092396110205,0.03996568649277516,0.26960202797358357,0.0013141896094231234,alarm
"('ARTCO2', 'DISCONNECT')",no_edge,0.550143639340837,0.5432084256114409,6.181358482376353e-07,0.04358447349398112,alarm
"('ARTCO2', 'ERRCAUTER')",no_edge,0.5598245829159967,0.5527673293991802,0.02994241391634911,0.0007581231281571163,alarm
"('ARTCO2', 'ERRLOWOUTPUT')",no_edge,0.7659086164429213,0.7562534290111775,0.8425945326450952,0.001588685521131554,alarm
